id,title,description,date,url,source,country,category
133,Angélique Kidjo first black African to get Hollywood Walk of Fame star,"Africa's ""premier diva"" has been honoured after more than 40 years in the industry.",2025-07-03,https://www.bbc.com/news/articles/cqx2g5znggpo,BBC,United States,Business
134,Diddy's secret world revealed in videos and his voice notes,"Former staff expose details of ""freak-offs"" - drug-fuelled orgies held in luxurious international venues.",2025-07-02,https://www.bbc.com/news/articles/c628r6q0n4vo,BBC,United States,Technology
135,Dramatic moment Sean 'Diddy' Combs fell to his knees after learning his fate,"The rapper mouthed to his family ""I'm coming home"" after being acquitted of the most serious charges.",2025-07-02,https://www.bbc.com/news/articles/cx20303kz53o,BBC,United States,Technology
136,Watch: What to know about the Diddy verdict - and what comes next,The disgraced hip-hop mogul was denied bail after being found guilty on two counts of transportation to engage in prostitution.,2025-07-03,https://www.bbc.com/news/videos/cq8z7gvjx19o,BBC,Unknown,Technology
137,Watch: What it was like inside courtroom when Diddy verdict came in,"In total, the jury deliberated for 13 hours over three days to come to a unanimous decision on the charges against Combs.",2025-07-02,https://www.bbc.com/news/videos/c9w1y1p97jgo,BBC,United States,Technology
138,Watch: Father and daughter rescued after fall from Disney cruise ship,The father jumped into ocean to save his daughter after she fell overboard as the ship made its way back to Florida.,2025-07-01,https://www.bbc.com/news/videos/crl00754j66o,BBC,United States,Entertainment
139,Watch: President Trump tours controversial 'Alligator Alcatraz',The US president touted the new immigration detention centre located deep in the Florida Everglades.,2025-07-01,https://www.bbc.com/news/videos/cx200zp0rrjo,BBC,United States,Politics
140,Here's what the jury in Diddy's sex trafficking trial is considering,The BBC’s Nada Tawfik reports from Manhattan as jurors begin deliberating the allegations against Diddy.,2025-06-30,https://www.bbc.com/news/videos/c335zj80ymmo,BBC,Iran,Technology
141,Trump tells BBC he would strike Iran again if enrichment levels become concerning,"President Trump told the BBC's Nomia Iqbal that he would bomb the country again ""without question"" if uranium enrichment escalated.",2025-06-27,https://www.bbc.com/news/videos/cy4y8pjdn4eo,BBC,Iran,Politics
142,Satirical Bezos mannequins pop up in Venice ahead of wedding,Unflattering installations depicting Amazon founder and his bride-to-be are attracting attention in the Italian city.,2025-06-27,https://www.bbc.com/news/videos/c1k8488xln8o,BBC,Unknown,Technology
143,"Fourth of July: Hot dog facts, claims and viral trends","With over 750,000 posts on TikTok using the hashtag hotdog, this sausage is certainly sizzling on social media. So to celebrate the Fourth of July, lets take a look at three times hot dogs went viral!",2025-07-03,https://www.bbc.co.uk/bitesize/articles/zq78ywx,BBC,United States,Technology
144,Fact-checking three key claims about Trump's mega-bill,"Trump insists that the new bill will save the US billions, but it has been criticised by his old ally Elon Musk.",2025-07-03,https://www.bbc.com/news/articles/c20r6vm0xl3o,BBC,United States,Politics
145,Why was Diddy acquitted of the most serious charge?,The rapper was convicted of transporting people for prostitution and could be released on bail.,2025-07-02,https://www.bbc.com/news/articles/c0qz32wzeego,BBC,United States,Technology
146,The Devil Wears Prada 2: Everything we know so far,"Meryl Streep, Emily Blunt, Anne Hathaway and Stanley Tucci are all set to reprise their original roles.",2025-07-02,https://www.bbc.com/news/articles/cwyk31z2zxyo,BBC,Unknown,General
147,Is RFK Jr's plan to Make America Healthy Again fearmongering - or revolutionary?,"The Trump ally is divisive, but even his critics accept he is bringing renewed drive to some healthcare areas.",2025-06-30,https://www.bbc.com/news/articles/ceq7jx3dlj9o,BBC,United States,Technology
148,Trans troops in US military 'in survival mode' as ban on serving kicks in,Two transgender officers say they fear their military careers are over due to Trump’s ban on trans service members.,2025-06-30,https://www.bbc.com/news/articles/cvgwwv3k5wxo,BBC,United States,Conflict
149,"Is the 'big, beautiful' India-US trade deal in trouble?","With days to go before 9 July, when the tariff pause ends, hopes persist but negotiations are tough.",2025-07-01,https://www.bbc.com/news/articles/c625504qp3go,BBC,India,Business
150,Who testified in the Diddy trial?,"A look back at some of the key people who gave evidence during the New York trial of Sean ""Diddy"" Combs.",2025-07-02,https://www.bbc.com/news/articles/cj3rmypl8d1o,BBC,United States,Health
151,700 people stranded in northern Sask. community after wildfire blocks road,,2025-05-05,https://www.cbc.ca/news/canada/saskatchewan/wildfire-northern-stranded-highway-blocked-1.7577647?cmp=rss,CBC,South Africa,Social Issues
152,Ottawa man jumped into river to save 8-year-old boy and man from drowning,David Hickey jumped into the Ottawa River on Wednesday to rescue a 27-year-old man and an eight-year-old boy from drowning. He couldn't save the boy's father.,2025-07-04,https://www.cbc.ca/news/canada/ottawa/river-rescuer-risked-his-life-to-pull-boy-man-to-safety-1.7531069?cmp=rss,CBC,Canada,General
153,Parade kicks off 113th Calgary Stampede,"The 113th annual Calgary Stampede kicked off Friday as huge crowds gathered to watch the Stampede parade, led by Canadian country-pop icon Shania Twain.",2025-07-04,https://www.cbc.ca/news/canada/calgary/calgary-stampede-photos-1.7577306?cmp=rss,CBC,Canada,Technology
154,"Hamilton woman speaks out after home, storefront sprayed with racist graffiti in 'calculated' hate act",Hamilton entrepreneur Reena Rampersad is speaking out after racist graffiti was scrawled on her Barton Street storefront and home following Canada Day. Police are investigating the incident as a hate-motivated crime.,2025-07-04,https://www.cbc.ca/news/canada/hamilton/hamilton-woman-speaks-out-after-home-storefront-sprayed-with-racist-graffiti-in-calculated-hate-act-1.7577323?cmp=rss,CBC,Canada,Culture
155,"Keep babies, high risk Albertans away from Stampede due to measles, doctors caution",,2025-07-04,https://www.cbc.ca/news/canada/calgary/keep-babies-high-risk-albertans-away-from-stampede-due-to-measles-doctors-caution-1.7576448?cmp=rss,CBC,Unknown,Health
156,"Legacy of love: Saskatoon priest remembered as educator, counsellor, youth advocate",A Saskatoon priest who spent his career working with at-risk youth and gang members has died. Father Andre Poilievre helped create the gang diversion program STR8 UP.,2025-07-04,https://www.cbc.ca/news/canada/saskatoon/father-andre-poilievre-obituary-educator-counsellor-youth-advocate-1.7577599?cmp=rss,CBC,Unknown,Health
157,Ottawa announces funding for 5 Alberta carbon capture projects,Natural Resources Minister Tim Hodgson has announced $21.5 million in federal funding for five Alberta projects that aim to lower the cost of capturing and storing carbon dioxide emissions.,2025-07-04,https://www.cbc.ca/news/canada/calgary/ottawa-announces-funding-for-5-alberta-carbon-capture-projects-1.7577499?cmp=rss,CBC,Canada,Technology
158,A small northern B.C. town doesn't have ambulance services — and its mayor doesn't know when it will,"The small northern town of Stewart, B.C., is without ambulance service this weekend, but complaints from the mayor have resulted in travelling paramedics getting sent to the community starting Monday.",2025-07-04,https://www.cbc.ca/news/canada/british-columbia/stewart-bc-ambulance-service-disruption-1.7576790?cmp=rss,CBC,South Africa,Technology
159,"Wabana, N.L., lifts boil water advisory for first time in 25 years","An unhealthy water service in the Town of Wabana is slowly being cleaned up, with 150 households being removed this week from a quarter-century-old boil order.",2025-07-04,https://www.cbc.ca/news/canada/newfoundland-labrador/wabana-water-upgrades-1.7576304?cmp=rss,CBC,United States,Health
160,Lynn Lake residents ordered to evacuate northern Manitoba town again Friday due to wildfire threat,,2025-05-30,https://www.cbc.ca/news/canada/manitoba/lynn-lake-evacuation-wildfires-power-outage-1.7576925?cmp=rss,CBC,Canada,Technology
161,"Thousands of patient letters from N.L. Health Services sat unclaimed in Canada Post mailboxes for a year, authority says","Newfoundland and Labrador Health Services says it is sifting through about 20,000 pieces of recently returned mail intended for patients and suppliers.",2025-07-04,https://www.cbc.ca/news/canada/newfoundland-labrador/nl-returned-patient-mail-nlhs-canada-post-1.7576692?cmp=rss,CBC,United States,Health
162,Should Quebec require landlords to keep apartments cool during summer?,"In Quebec, there are rules about minimum temperatures inside apartment units during the colder months, but there aren't any about maximum temperatures in the summer.",2025-07-04,https://www.cbc.ca/news/canada/montreal/quebec-landlords-air-conditioning-1.7576616?cmp=rss,CBC,Canada,Culture
163,Automakers want Canada to scrap its EV sales mandate. What would that do to emissions?,,2025-07-04,https://www.cbc.ca/news/science/zev-mandate-climate-1.7576456?cmp=rss,CBC,Canada,General
164,How some students with disabilities avoid the 'transition cliff' after high school,,2025-07-04,https://www.cbc.ca/news/canada/disability-school-transitions-1.7535016?cmp=rss,CBC,Unknown,Education
165,Poilievre has to contend with Alberta separatists as he vies for a Commons seat,,2025-07-04,https://www.cbc.ca/news/politics/poilievre-alberta-byelection-separatists-1.7576239?cmp=rss,CBC,Canada,General
166,Carney's major projects bill passed. Now he says 'the real work begins',,2025-06-15,https://www.cbc.ca/news/politics/bill-c5-what-next-1.7575849?cmp=rss,CBC,Unknown,Politics
167,Operations back to normal after multiple Canadian airports hit with bomb threats,"Operations are back to normal after multiple Canadian airports faced bomb threats Thursday morning that grounded flights and were expected to cause widespread delays, according to air traffic control manager Nav Canada.",2025-07-03,https://www.cbc.ca/news/canada/airport-bomb-threats-1.7576069?cmp=rss,CBC,United States,Technology
168,New charge laid against Quebec mother accused of abandoning toddler last month,,2025-06-18,https://www.cbc.ca/news/canada/montreal/missing-girl-quebec-mother-bail-hearing-1.7576113?cmp=rss,CBC,Canada,Technology
169,"Teetering on the brink, Montreal movie theatres seek second act","Old, uncomfortable seats are being swapped for plush recliners, while upgraded sound and projection systems are transforming the viewing experience — part of a broader push to make theatres feel like they are worth the trip.",2025-07-03,https://www.cbc.ca/news/canada/montreal/montreal-movie-theatre-revival-1.7576538?cmp=rss,CBC,United States,Technology
170,"Hate crime unit assisting investigation into swarming attack in Oshawa, Ont.",Durham police say they are investigating a violent swarming caught on security video that one prominent Muslim advocacy group says may have been motivated by hate.,2025-07-03,https://www.cbc.ca/news/canada/toronto/swarming-attack-oshawa-muslim-woman-pizza-pizza-1.7576168?cmp=rss,CBC,United States,Conflict
171,Chelsea beat Palmerias to set up Fluminense Club World Cup semi,Chelsea beat Palmeiras 2-1 to reach the semifinals of the FIFA Club World Cup where they will face Fluminense.,2025-07-05,https://www.aljazeera.com/sports/2025/7/5/chelsea-beat-palmerias-to-set-up-fluminense-club-world-cup-semi?traffic_source=rss,Al Jazeera,Unknown,Sports
172,Migrants in US detention lose appeal against deportation to South Sudan,The US Supreme Court has twice upheld Donald Trump's ability to deport foreign nationals to countries outside their own.,2025-07-04,https://www.aljazeera.com/news/2025/7/4/migrants-in-us-detention-lose-appeal-against-deportation-to-south-sudan?traffic_source=rss,Al Jazeera,United States,Technology
173,"Texas flash floods kill at least 24 people, 23 girl campers missing","Months worth of heavy rain fell in a matter of hours on Texas Hill Country, killing at least 24 people in US.",2025-07-04,https://www.aljazeera.com/news/2025/7/4/texas-flash-floods-kill-at-least-13-people-23-girl-campers-missing?traffic_source=rss,Al Jazeera,United States,Technology
174,Trump claims victory as he signs controversial budget and tax bill into law,"The bill extends tax cuts, slices welfare programmes and surges immigration funds in a victory for Trump's agenda.",2025-07-04,https://www.aljazeera.com/news/2025/7/4/trump-claims-victory-as-he-signs-controversial-budget-and-tax-bill-into-law?traffic_source=rss,Al Jazeera,United States,Politics
175,Chelsea and Barcelona fined by UEFA for financial rule breaches,Chelsea and Barca top a list of European teams fined by the continent's governing body for breaches in financial rules.,2025-07-04,https://www.aljazeera.com/sports/2025/7/4/chelsea-and-barcelona-fines-by-uefa-for-financial-rule-breaches?traffic_source=rss,Al Jazeera,Spain,Sports
176,Zohran Mamdani’s New York primary win sparks the ire of Modi’s supporters,"Experts say Mamdani, a mayoral candidate, has attracted criticism on the Hindu right for his faith and outspoken views.",2025-07-04,https://www.aljazeera.com/news/2025/7/4/zohran-mamdanis-new-york-primary-win-sparks-the-ire-of-modis-supporters?traffic_source=rss,Al Jazeera,United States,Elections
177,Hercules the hero as Fluminense beat Al Hilal in Club World Cup quarters,Brazil's Fluminense earn hard-fought 2-1 victory over Saudi Arabia's Al Hilal to book place in semifinals.,2025-07-04,https://www.aljazeera.com/sports/2025/7/4/hercules-the-hero-as-fluminense-beat-al-hilal-in-club-world-cup-quarters?traffic_source=rss,Al Jazeera,Brazil,Sports
178,Hamas responds to US-backed Gaza ceasefire proposal in a ‘positive spirit’,"Palestinian group's reply boosts chances of 60-day Gaza ceasefire, but Israel hasn't responded publicly to the proposal.",2025-07-04,https://www.aljazeera.com/news/2025/7/4/hamas-responds-to-us-backed-gaza-ceasefire-proposal-in-a-positive-spirit?traffic_source=rss,Al Jazeera,United States,Conflict
179,Don’t rely on Medicaid? Tax bill will drive up costs to your healthcare too,"Changes to the Affordable Care Act Marketplace will result in premiums increasing by an avg of almost $1,300 annually.",2025-07-04,https://www.aljazeera.com/economy/2025/7/4/dont-rely-on-medicaid-tax-bill-will-drive-up-costs-to-your-healthcare-too?traffic_source=rss,Al Jazeera,Unknown,Health
180,"Real Madrid vs Borussia Dortmund: FIFA Club World Cup – team news, start","Record FIFA Club World Cup winners Real Madrid meet fellow Europeans, Borussia Dortmund, in the quarterfinals.",2025-07-04,https://www.aljazeera.com/sports/2025/7/4/real-madrid-vs-borussia-dortmund-fifa-club-world-cup-team-news-start?traffic_source=rss,Al Jazeera,United States,Sports
181,Several people killed in multistorey building collapse in Pakistan,Rescuers were searching for trapped survivors after the incident in the impoverished Lyari neighbourhood of Karachi.,2025-07-04,https://www.aljazeera.com/news/2025/7/4/several-people-killed-in-multistorey-building-collapse-in-pakistan?traffic_source=rss,Al Jazeera,Pakistan,Technology
182,How Donald Trump’s spending bill could kick US deportations into overdrive,"Advocates say the bill would deliver an infusion of cash to deportation efforts, as communities struggle with arrests.",2025-07-04,https://www.aljazeera.com/news/2025/7/4/how-donald-trumps-spending-bill-could-kick-us-deportations-into-overdrive?traffic_source=rss,Al Jazeera,United States,Politics
183,Boxer Julio Cesar Chavez Jr likely to soon be deported to Mexico: Sheinbaum,"US immigration agents arrested Chavez earlier this week, with authorities alleging ties to Mexican cartel.",2025-07-04,https://www.aljazeera.com/news/2025/7/4/boxer-julio-cesar-chavez-jr-likely-to-soon-be-deported-to-mexico-sheinbaum?traffic_source=rss,Al Jazeera,Mexico,Sports
184,Which global companies are benefitting from the genocide in Gaza?,UN expert calls out global companies for being 'complicit in genocide and profiting from occupation' in Palestine.,2025-07-04,https://www.aljazeera.com/video/inside-story/2025/7/4/which-global-companies-are-benefitting-from-the-genocide-in-gaza?traffic_source=rss,Al Jazeera,"Palestine, State of",Business
185,Russia becomes first country to recognise Taliban government,Russia has become the first country to formally recognise the Taliban government in Afghanistan.,2025-07-04,https://www.aljazeera.com/video/newsfeed/2025/7/4/russia-becomes-first-country-to-recognise-taliban-government?traffic_source=rss,Al Jazeera,Russian Federation,Politics
186,‘US-Israel Relationship is an Unequal One’ | #AJOPINION,"""Certainly Israel has enormous influence in Washington. I would say too much influence,"" argues Matt Duss.",2025-07-04,https://www.aljazeera.com/video/newsfeed/2025/7/4/us-israel-relationship-is-an-unequal-one-ajopinion?traffic_source=rss,Al Jazeera,United States,Technology
187,UN rights council rejects Eritrea’s bid to end human rights investigation,HRW says Asmara's move was an effort to distract from independent reporting on the 'country’s dire rights record'.,2025-07-04,https://www.aljazeera.com/news/2025/7/4/un-rights-council-rejects-eritreas-bid-to-end-human-rights-investigation?traffic_source=rss,Al Jazeera,Eritrea,Human Rights
188,India dominate England on third day of second Test,India remain in control of second Test despite England centuries by Harry Brook and Jamie Smith on Day Three.,2025-07-04,https://www.aljazeera.com/sports/2025/7/4/india-dominate-england-on-third-day-of-second-test?traffic_source=rss,Al Jazeera,India,Technology
189,Dozens of Palestinian Bedouin families flee Israeli violence in West Bank,Repeated assaults and harassment by Israeli settlers and forces has surged since the war on Gaza began in October 2023.,2025-07-04,https://www.aljazeera.com/news/2025/7/4/dozens-of-palestinian-bedouin-families-flee-israeli-violence-in-west-bank?traffic_source=rss,Al Jazeera,"Palestine, State of",Conflict
190,India says ready to make deal with US but national interest to be ‘supreme’,Trade Minister Piyush Goyal’s remarks come before the deadline set by the White House for July 9 for trade deals.,2025-07-04,https://www.aljazeera.com/economy/2025/7/4/india-says-ready-to-make-deal-with-us-but-national-interest-to-be-supreme?traffic_source=rss,Al Jazeera,India,Politics
191,UK court rejects bid to stop Palestine Action terrorism ban,The UK's High Court upheld the government’s move to ban activist group Palestine Action as a ‘terrorist organisation’.,2025-07-04,https://www.aljazeera.com/video/newsfeed/2025/7/4/uk-court-rejects-bid-to-stop-palestine-action-terrorism-ban?traffic_source=rss,Al Jazeera,Uganda,Politics
192,‘I’ve never heard that’: Trump denies knowingly using anti-Semitic term,The US president used a term some consider a slur while speaking at a rally in Iowa for his America250 celebration.,2025-07-04,https://www.aljazeera.com/news/2025/7/4/ive-never-heard-that-trump-denies-knowingly-using-anti-semitic-term?traffic_source=rss,Al Jazeera,United States,Politics
193,Will police brutality end in Kenya as protests reignite?,Renewed protests against police brutality in Kenya are challenging law enforcement's impunity again.,2025-07-04,https://www.aljazeera.com/video/the-take-2/2025/7/4/aje-onl-ken_protestanniversary_av_v3-040725?traffic_source=rss,Al Jazeera,Kenya,Politics
194,UK’s Palestine Action loses bid to pause ban as ‘terrorist’ group,"London courts uphold order that critics say puts the group's anti-Gaza war protesters on a par with al-Qaeda, ISIL.",2025-07-04,https://www.aljazeera.com/news/2025/7/4/uks-palestine-action-loses-bid-to-pause-ban-as-terrorist-group?traffic_source=rss,Al Jazeera,Uganda,Conflict
195,Mapping Israeli strikes on Iran’s air defences,A look at how Israeli strikes on Iran's air defences paved the way for US bombers in their own operation.,2025-07-04,https://www.aljazeera.com/video/birds-eye-view/2025/7/4/mapping-israeli-strikes-on-irans-air-defences?traffic_source=rss,Al Jazeera,Iran,Technology
196,Texas flooding updates: Death toll rises to 24 in 'extraordinary catastrophe',"At least 24 people have died after heavy rain pounded Kerr County, Texas, early Friday, leading to ""catastrophic"" flooding, the sheriff said.",2025-07-04,https://abcnews.go.com/US/live-updates/texas-flooding-updates-13-dead-20-campers-unaccounted/?id=123488468,ABC,United States,Technology
197,LIVE:  ABC News Live,24/7 coverage of breaking news and live events,2025-07-04,https://abcnews.go.com/Live/video/abcnews-live-41463246,ABC,Unknown,General
198,Trump signs divisive spending bill during White House military picnic,President Donald Trump celebrated the Fourth of July by signing his massive spending bill that narrowly passed in Congress this week.,2025-07-04,https://abcnews.go.com/Politics/trump-sign-controversial-spending-bill-white-house-4th/story?id=123482017,ABC,United States,Politics
199,"Russia hits Kyiv with massive air attack, biggest of war so far","Russia overnight hit Ukraine with the biggest missile and drone attack of the war, launching a record number of drones at Kyiv.",2025-07-04,https://abcnews.go.com/International/russia-hits-kyiv-massive-air-attack-biggest-war/story?id=123475824,ABC,Russian Federation,Conflict
200,WATCH:  Expert answers questions about shark attacks,"The new NatGeo series ""Investigation Shark Attack"" looks at the phenomena and Florida-based marine biologist Dr. Mike Heithaus is live on “GMA” sharing the latest on shark attacks in the U.S.",2025-07-04,https://abcnews.go.com/GMA/Living/video/expert-answers-questions-shark-attacks-123479790,ABC,United States,General
201,WATCH:  Remembering the Real ‘Uncle Sam’ on Independence Day,"Uncle Sam, long a symbol of the U.S. government, was inspired by a real person — Sam Wilson, a meatpacker from Troy, New York, born in 1766.",2025-07-04,https://abcnews.go.com/Lifestyle/video/remembering-real-uncle-sam-independence-day-123476546,ABC,"Virgin Islands, U.S.",Politics
202,WATCH:  Amazon truck loses control and veers off road,"Dramatic video shows the moment an Amazon truck driver in Iowa lost control and swerved off the road into some trees. While there was some property damage, nobody was hurt in the crash, police said.",2025-07-04,https://abcnews.go.com/US/video/amazon-truck-loses-control-veers-off-road-123466521,ABC,United States,Technology
203,WATCH:  Man in patriotic bathing suit chases runaway beach umbrella,A man in a stars-and-stripes bathing suit gave beachgoers in South Carolina a show as he sprinted across the sand chasing after a runaway beach umbrella just before the Fourth of July.,2025-07-05,https://abcnews.go.com/US/video/man-patriotic-bathing-suit-chases-runaway-beach-umbrella-123494414,ABC,United States,Entertainment
204,WATCH:  Incredible footage captures moment a huge tornado touched down in rural South Dakota,"A storm chaser captured the moment a huge tornado touched down near the town of Clear Lake, South Dakota.",2025-07-03,https://abcnews.go.com/US/video/incredible-footage-captures-moment-huge-tornado-touched-rural-123468524,ABC,United States,General
205,WATCH:  Airports brace for busy travel rush for Fourth of July,Airlines and TSA are preparing for a record travel weekend as millions of Americans hit the skies for Independence Day weekend.,2025-07-03,https://abcnews.go.com/GMA/News/video/airports-brace-busy-travel-rush-fourth-july-123441564,ABC,United States,Technology
206,WATCH:  The fantastic plastic rise of Labubus,ABC News’ Will Ganss unpacks the new craze that has people lining up to get their hands on the toy monster elves.,2025-07-03,https://abcnews.go.com/US/video/fantastic-plastic-rise-labubus-123447345,ABC,United States,General
207,WATCH:  Five-story building collapses into river in southern China,A building under construction collapsed into a nearby river as the ground beneath it suddenly gave way amid flash floods in the region.,2025-07-03,https://abcnews.go.com/International/video/story-building-collapses-river-southern-china-123441066,ABC,China,General
208,WATCH:  Fireworks warehouse catches fire and explodes in California,Eyewitness video captured the moment when a fireworks warehouse caught fire and exploded in California.,2025-07-02,https://abcnews.go.com/US/video/fireworks-warehouse-catches-fire-explodes-california-123405655,ABC,United States,Conflict
209,WATCH:  Man joins his wife as ‘Jeopardy!’ champion,"Maine real estate agent Jason Singer, who won last night’s episode, is married to Susan McMillan, who took home the title in 2021.",2025-07-02,https://abcnews.go.com/GMA/Culture/video/man-joins-wife-jeopardy-champion-123404276,ABC,United States,Technology
210,WATCH:  Fight on Frontier Airlines plane caught on camera,"The plane was about to land when, according to police reports, a 21-year-old man allegedly grabbed another passenger by the neck as the victim was returning to his seat.",2025-07-02,https://abcnews.go.com/GMA/News/video/fight-frontier-airlines-plane-caught-camera-123404253,ABC,Unknown,Technology
211,WATCH:  Penguin joins swimmers at the beach in Brazil,"A Magellanic penguin was spotted at the beach in Rio de Janeiro over the weekend, drawing attention from beachgoers who shared images of the rare visitor on social media.",2025-07-02,https://abcnews.go.com/International/video/penguin-joins-swimmers-beach-brazil-123397760,ABC,Brazil,Health
212,Trump wants White House UFC fight for US 250th birthday,The president announced plans to bring the octagon right to the White House in celebration of the country's 250th anniversary.,2025-07-04,https://abcnews.go.com/Politics/trump-proposes-ufc-fight-white-house-grounds-us/story?id=123481028,ABC,United States,Politics
213,"3 years later, 988 Lifeline sees higher volume but special option for LGBTQ youth cut","Three years after the launch of the 988 Suicide & Crisis Lifeline, the service is seeing increased call, chat and text volume and reductions in specialized offerings.",2025-07-04,https://abcnews.go.com/Politics/3-years-988-lifeline-sees-higher-volume-special/story?id=123467379,ABC,United States,General
214,How soon will you feel the effects of Trump's megabill?,"The cuts from the federal spending bill will affect millions of Americans, particularly vulnerable populations. But some of those impacts won't be felt for some time.",2025-07-03,https://abcnews.go.com/Politics/feel-effects-trumps-megabill/story?id=123451885,ABC,United States,Politics
215,"Judge rejects request, paving way for removal of 8 migrants detained in Djibouti","A judge on Friday denied an eleventh-hour request to block the removal of eight migrants detained in Djibouti, paving the way for their removal to South Sudan.",2025-07-04,https://abcnews.go.com/US/clock-ticks-judge-pauses-removal-8-migrants-detained/story?id=123488635,ABC,Djibouti,Technology
216,Trump admin live updates: Trump takes megabill victory lap during Iowa rally,"After days of Republican drama, the House on Thursday passed President Donald Trump's sweeping tax cut and spending bill, sending it to his desk for signature.",2025-07-04,https://abcnews.go.com/US/live-updates/trump-admin-live-updates-senate-begin-big-beautiful/?id=123330663,ABC,United States,Politics
217,"LGBTQ, legal groups slam UPenn for 'caving' to Trump's trans athlete ban",The University of Pennsylvania decided to ban transgender female athletes from competing in women's sports.,2025-07-04,https://abcnews.go.com/US/lgbtq-legal-groups-slam-upenn-caving-trumps-trans/story?id=123443815,ABC,United States,Sports
218,The 2 House Republicans who voted no on Trump's sweeping domestic policy bill,"President Donald Trump's major tax cut and spending bill passed the House on Thursday, but not without some Republican opposition.",2025-07-03,https://abcnews.go.com/Politics/2-house-republicans-voted-trumps-sweeping-domestic-policy/story?id=123459797,ABC,United States,Politics
219,200 Marines among those being sent to Florida to help ICE,The Trump Administration is sending 200 Marines to Florida to aid federal immigration enforcement officers.,2025-07-03,https://abcnews.go.com/Politics/200-marines-florida-ice/story?id=123466361,ABC,United States,Technology
220,American bombs in Iran also reverberate in China and North Korea,"President Donald Trump campaigned on keeping the United States out of foreign wars, but it didn’t take long to convince him to come to the direct aid of Israel",2025-07-04,https://abcnews.go.com/International/wireStory/american-bombs-iran-reverberate-china-north-korea-123476545,ABC,Iran,Conflict
221,How a GOP rift over tech regulation doomed a ban on state AI laws in Trump's tax bill,A stark disagreement over regulating AI in Republicans’ tax cut and spending bill is the latest tension among conservatives about whether to let states continue to put guardrails on emerging technologies or minimize such interference,2025-07-03,https://abcnews.go.com/Technology/wireStory/gop-rift-tech-regulation-doomed-ban-state-ai-123437927,ABC,United States,Technology
222,Company's carbon credits raise questions about unproven ocean technology to fight global warming,"A startup called Gigablue claims to have reached a milestone by selling 200,000 carbon credits for its ocean-based carbon capture technology",2025-07-03,https://abcnews.go.com/Technology/wireStory/companys-carbon-credits-raise-questions-unproven-ocean-technology-123437379,ABC,Unknown,Technology
223,Astronomers track object that may have originated outside the solar system,Astronomers are monitoring an object headed our way that may have wandered over from another star system,2025-07-02,https://abcnews.go.com/Technology/wireStory/astronomers-track-object-originated-solar-system-123423583,ABC,Unknown,Technology
224,Shriners Children's to open $153M medical research facility in Atlanta,A charitable hospital system say it will open a $153 million medical research facility in Atlanta,2025-07-02,https://abcnews.go.com/Technology/wireStory/shriners-childrens-open-153m-medical-research-facility-atlanta-123422293,ABC,Unknown,Technology
225,Australian airline Qantas says customer data stolen by cybercriminal,"Australian airline Qantas said that a hacker made off with a trove of customers’ personal data including passenger names, emails, phone numbers, birth dates and frequent flyer numbers",2025-07-02,https://abcnews.go.com/Technology/wireStory/australian-airline-qantas-customer-data-stolen-cybercriminal-123417815,ABC,United States,Technology
226,Ancient DNA shows genetic link between Egypt and Mesopotamia,Ancient DNA has revealed links between the cultures of Egypt and Mesopotamia,2025-07-02,https://abcnews.go.com/Technology/wireStory/ancient-dna-shows-genetic-link-egypt-mesopotamia-123415314,ABC,Egypt,Technology
227,Tesla sales fell 13% in the last three months amid anti-Musk sentiment,Sales of Tesla electric cars fell sharply in the last three months compared to a year earlier as boycotts over Elon Musk’s political views continue to keep buyers away,2025-07-02,https://abcnews.go.com/Technology/wireStory/tesla-sales-fell-13-months-anti-musk-sentiment-123409243,ABC,United States,Technology
228,US judge says China's Huawei must face criminal case for racketeering,"A U.S. judge has ruled that China's Huawei Technologies, a leading telecoms equipment company, must face criminal charges in a wide reaching case alleging it stole technology and engaged in racketeering, wire and bank fraud and other crimes",2025-07-02,https://abcnews.go.com/Technology/wireStory/us-judge-chinas-huawei-technologies-face-criminal-case-123402024,ABC,United States,Technology
229,"He pioneered the cellphone, changing how people connect — and disconnect — globally",Martin Cooper changed the world when he pioneered the portable phone,2025-07-02,https://abcnews.go.com/Technology/wireStory/pioneered-cellphone-changed-people-world-talk-dont-123399595,ABC,Unknown,Technology
230,The US plans to begin breeding billions of flies to fight a pest,The U.S. government is preparing to breed billions of flies and drop them from airplanes over Mexico and even southern Texas,2025-07-02,https://abcnews.go.com/Technology/wireStory/us-plans-begin-breeding-billions-flies-fight-pest-123398866,ABC,United States,Technology
231,Senate strikes AI provision from GOP bill after uproar from the states,"A proposal to deter states from regulating artificial intelligence for a decade was soundly defeated in the U.S. Senate on Tuesday, thwarting attempts to insert the measure into President Donald Trump’s big bill of tax breaks and spending cuts",2025-07-01,https://abcnews.go.com/Technology/wireStory/senate-strikes-ai-provision-gop-bill-after-uproar-123368987,ABC,United States,Technology
232,Judge allows antitrust lawsuit against Apple to proceed,"A federal judge has allowed an antitrust lawsuit against Apple to proceed, rejecting the company's request to dismiss the case",2025-06-30,https://abcnews.go.com/Technology/wireStory/judge-allows-antitrust-lawsuit-apple-proceed-123356513,ABC,United States,Technology
