id,title,description,date,url,source,country,category
136,UPenn to ban trans athletes after probe stemming from swimmer Lia Thomas,"The university said it would update records set by Lia Thomas to show ""who would now hold the records under current eligibility guidelines"".",2025-07-01,https://www.bbc.com/news/articles/cy4yy4dv2dyo,BBC,Unknown,General
137,"Trump visits 'Alligator Alcatraz', the next step in his immigration crackdown","Administration officials say the new facility will speed up deportations, but local politicians and environmental groups have raised concerns.",2025-07-01,https://www.bbc.com/news/articles/cm2zzdmrd9qo,BBC,Unknown,Politics
138,US televangelist Jimmy Swaggart dies at 90,"A leading Christian figure in the US, he cultivated a media empire and political influence until a sex scandal derailed his career.",2025-07-01,https://www.bbc.com/news/articles/cy0wwj1pljzo,BBC,United States,General
139,Trump threatens to set Doge on Musk as pair feud again over budget plan,The US president suggests the cost-cutting agency the tech titan helped set up could be used against him.,2025-07-01,https://www.bbc.com/news/articles/czdvv2qqlrqo,BBC,United States,General
140,Watch: Father and daughter rescued after fall from Disney cruise ship,The father jumped into ocean to save his daughter after she fell overboard as the ship made its way back to Florida.,2025-07-01,https://www.bbc.com/news/videos/crl00754j66o,BBC,United States,General
141,Watch: President Trump tours controversial 'Alligator Alcatraz',The US president touted the new immigration detention centre located deep in the Florida Everglades.,2025-07-01,https://www.bbc.com/news/videos/cx200zp0rrjo,BBC,United States,Politics
142,Here's what the jury in Diddy's sex trafficking trial is considering,The BBC’s Nada Tawfik reports from Manhattan as jurors begin deliberating the allegations against Diddy.,2025-06-30,https://www.bbc.com/news/videos/c335zj80ymmo,BBC,Unknown,World News
143,Trump tells BBC he would strike Iran again if enrichment levels become concerning,"President Trump told the BBC's Nomia Iqbal that he would bomb the country again ""without question"" if uranium enrichment escalated.",2025-06-27,https://www.bbc.com/news/videos/cy4y8pjdn4eo,BBC,"Iran, Islamic Republic of",Politics
144,Satirical Bezos mannequins pop up in Venice ahead of wedding,Unflattering installations depicting Amazon founder and his bride-to-be are attracting attention in the Italian city.,2025-06-27,https://www.bbc.com/news/videos/c1k8488xln8o,BBC,Unknown,General
145,What is racketeering and why is Sean 'Diddy' Combs facing this charge?,The jury in the rapper's federal trial in New York is still deliberating over one remaining charge.,2025-07-02,https://www.bbc.com/news/articles/c0qz32wzeego,BBC,United States,General
146,Is RFK Jr's plan to Make America Healthy Again fearmongering - or revolutionary?,"The Trump ally is divisive, but even his critics accept he is bringing renewed drive to some healthcare areas.",2025-06-30,https://www.bbc.com/news/articles/ceq7jx3dlj9o,BBC,Unknown,Health
147,'Fifa should consider playing World Cup final at 9am',"Extreme weather during the Club World Cup in the United States this summer means Fifa should think about playing the men's World Cup final at 9am next year, according to an expert.",2025-06-30,https://www.bbc.com/sport/football/articles/crk6620vg6ko,BBC,"Virgin Islands, U.S.",General
148,What Love Island USA can learn from the UK show's own tragedies,The show issued a public plea for viewers to stop cyberbullying and harassing its contestants.,2025-06-29,https://www.bbc.com/news/articles/ckg3ek8y2k0o,BBC,Uganda,Entertainment
149,"After fighting for repairs for almost 10 years, this Halifax tenant says the system is broken",A Halifax tenant has spent almost a decade trying to get her landlord to rectify flooding issues in her unit. She feels she's no closer to a resolution and believes the residential tenancy system has no teeth.,2025-07-02,https://www.cbc.ca/news/canada/nova-scotia/halifax-tenant-apartment-flooding-issues-1.7570210?cmp=rss,CBC,Unknown,General
150,"Sued for $1.45M by Calgary art gallery, Norval Morrisseau Estate Ltd. denies all claims",,2025-07-02,https://www.cbc.ca/news/canada/thunder-bay/norval-morrisseau-estate-ltd-denies-calgary-gallery-lawsuit-claims-1.7574533?cmp=rss,CBC,Unknown,General
151,Is Canada beating ploughshares into swords with its NATO 5% pledge? Not likely,,2025-07-02,https://www.cbc.ca/news/politics/canada-defence-rearmament-analysis-1.7574659?cmp=rss,CBC,Canada,General
152,First Nations opposition to Bill C-5 draws comparisons to Idle No More movement,,2025-06-30,https://www.cbc.ca/news/indigenous/bill-c5-first-nation-idle-no-more-1.7574417?cmp=rss,CBC,Unknown,General
153,Take a trip across the country as communities celebrate Canada Day,,2025-07-01,https://www.cbc.ca/news/canada/canada-day-2025-1.7574911?cmp=rss,CBC,Unknown,General
154,"Wildfire near Lytton, B.C., prompts evacuation order, local state of emergency",,2025-05-05,https://www.cbc.ca/news/canada/british-columbia/fire-near-lytton-evacuation-alert-2025-july-1-1.7574835?cmp=rss,CBC,Unknown,General
155,"Ontario paramedic shouldn't have been fired over Israel comments: union, law experts",The Centre for Free Expression is calling for the reinstatement of a York Region paramedic whose union says she was fired over a social media post criticizing Israel's military operations in the Middle East.,2025-07-01,https://www.cbc.ca/news/canada/toronto/york-region-paramedic-fired-israel-comments-1.7574754?cmp=rss,CBC,Israel,General
156,"Shapovalov suffers 1st-round loss at Wimbledon, fellow Canadian Mboko upsets Frech after late entry","Denis Shapovalov, of Richmond Hill, Ont., was upset in the first round at Wimbledon on Tuesday, falling 3-6, 6-4, 6-1, 6-4 to Argentina's Mariano Navone.",2025-07-01,https://www.cbc.ca/sports/tennis/wimbledon-recap-july-1-1.7574789?cmp=rss,CBC,Argentina,General
157,Nutrition warning labels are hitting shelves near you — earlier than expected,"The food industry has until Jan. 1, 2026, to comply with Health Canada's new labels that warn people if a food is high in sugar, sodium or saturated fat. Some companies are getting a head start.",2025-07-01,https://www.cbc.ca/news/canada/nova-scotia/health-canada-front-of-package-nutrition-warning-labels-1.7563212?cmp=rss,CBC,Unknown,General
158,Acupuncturist who sexually assaulted patients banned from registering with regulatory college for 30 years,"In a disciplinary notice posted to its site, the College of Complementary Health Professionals of B.C. says Maria Luis Ibarra will not be able to apply to reinstate his registration until July 1, 2055.",2025-07-01,https://www.cbc.ca/news/canada/british-columbia/bc-acupuncturist-prohibited-reinstating-registration-30-years-1.7574933?cmp=rss,CBC,Unknown,Health
159,"New law that aims to protect Ontario gig workers falls short, critics say","New legislation that offers more protection to digital platform workers becomes law on Tuesday, but critics say the act is ""lacking"" and falls short of what gig workers actually need.",2025-07-01,https://www.cbc.ca/news/canada/toronto/new-rules-gig-workers-criticisms-1.7574411?cmp=rss,CBC,Canada,General
160,Iconic Sauble Beach welcome sign changed to reflect First Nation ownership,A landmark sign that's welcomed beach-goers to a popular strip of sand on the Lake Huron shoreline for decades looked a little different this Canada Day.,2025-07-01,https://www.cbc.ca/news/canada/london/iconic-sauble-beach-welcome-sign-changed-to-reflect-first-nation-ownership-1.7574920?cmp=rss,CBC,Unknown,General
161,Tanker bound for Asia after loading Canada's first cargoes of liquefied natural gas in B.C.,,2025-06-20,https://www.cbc.ca/news/canada/british-columbia/kitimat-lng-gaslog-glasgow-1.7574703?cmp=rss,CBC,Canada,General
162,Ottawa avoided a trade setback. But Trump could come for supply management next,,2025-07-01,https://www.cbc.ca/news/world/digital-services-tax-carney-trump-analysis-1.7574315?cmp=rss,CBC,Unknown,General
163,"Over weeks of striking, Hamilton workers in different sectors band together in 'solidarity'","As workers in various sectors in Hamilton have spent late spring and early summer on picket lines, two say they're fighting for better working conditions to help their colleagues and the people they serve.",2025-07-01,https://www.cbc.ca/news/canada/hamilton/hamilton-strike-1.7574437?cmp=rss,CBC,Unknown,General
164,New Alberta referendum rules looming as calls for separation met with opposition petition,,2025-03-23,https://www.cbc.ca/news/canada/edmonton/new-alberta-referendum-rules-looming-as-calls-for-separation-met-with-opposition-petition-1.7574143?cmp=rss,CBC,Unknown,Politics
165,Lululemon sues Costco over sale of alleged knock-offs,Lululemon is accusing Costco of infringing on its intellectual property by selling knock-offs of some of its most popular products.,2025-06-30,https://www.cbc.ca/news/business/lululemon-costco-dupe-knockoff-lawsuit-1.7574413?cmp=rss,CBC,Unknown,Business
166,Ottawa removes all federal exceptions from Canadian Free Trade Agreement,"Ottawa has eliminated all remaining federal exceptions from the Canadian Free Trade Agreement (CFTA), Internal Trade Minister Chrystia Freeland said in a press release on Monday.",2025-06-30,https://www.cbc.ca/news/politics/internal-trade-barriers-1.7574585?cmp=rss,CBC,Unknown,General
167,"Boy, 12, recalls moment coyote 'dug deep' into his leg in Nobleton, Ont.",Police are warning the public to watch out for coyotes in part of King Township after a 12-year-old boy was bitten by one on Sunday afternoon.,2025-06-30,https://www.cbc.ca/news/canada/toronto/boy-bit-by-coyote-king-township-sunday-york-police-1.7574251?cmp=rss,CBC,Unknown,Health
168,Iran president signs law suspending cooperation with IAEA,"Iran is also considering an entry ban on IAEA chief Rafael Grossi, after rejecting his request to visit nuclear sites.",2025-07-02,https://www.aljazeera.com/news/2025/7/2/iran-president-signs-law-suspending-cooperation-with-iaea?traffic_source=rss,Al Jazeera,"Iran, Islamic Republic of",General
169,Massive explosion at fireworks warehouse in California,"Video shows a fireworks warehouse in Esparto, California, exploding and catching fire, sending debris and smoke into the",2025-07-02,https://www.aljazeera.com/video/newsfeed/2025/7/2/massive-explosion-at-fireworks-warehouse-in-california?traffic_source=rss,Al Jazeera,United States,General
170,Australia vows childcare crackdown after worker charged with sex offences,Officials pledge to toughen laws after 26-year-old childcare worker charged with abusing eight children under his care.,2025-07-02,https://www.aljazeera.com/news/2025/7/2/australia-vows-childcare-crackdown-after-worker-charged-with-sex-offences?traffic_source=rss,Al Jazeera,Australia,General
171,Paramount agrees to pay $16m to settle Trump lawsuit over CBS interview,"'The settlement does not include a statement of apology or regret,' said Paramount.",2025-07-02,https://www.aljazeera.com/news/2025/7/2/paramount-agrees-to-pay-16m-to-settle-trump-lawsuit-over-cbs-interview?traffic_source=rss,Al Jazeera,Unknown,General
172,What is the partial verdict in the Sean ‘Diddy’ Combs trial?,Jurors have been asked to keep deliberating after they were unable to reach a full verdict.,2025-07-02,https://www.aljazeera.com/news/2025/7/2/what-is-the-partial-verdict-in-the-sean-diddy-combs?traffic_source=rss,Al Jazeera,Unknown,General
173,FIFA Club World Cup quarterfinals: Qualified teams and full schedule,"Two all-European clashes, Brazilian flair and a Saudi surprise form the last-eight clashes of the Club World Cup.",2025-07-02,https://www.aljazeera.com/sports/2025/7/2/club-world-cup-quarterfinal-schedule-confirmed-real-madrid-vs-dortmund-bayern-vs-psg-hilal-vs-fluminense?traffic_source=rss,Al Jazeera,Unknown,General
174,Dalai Lama confirms he will have a successor after his death,"In a rebuke to China, the Tibetan spiritual leader says only his foundation has the power to recognise his successor.",2025-07-02,https://www.aljazeera.com/news/2025/7/2/dalai-lama-confirms-he-will-have-a-successor-after-his-death?traffic_source=rss,Al Jazeera,China,General
175,"Four dead, four missing after oil barge sinks in Gulf of Suez: Egypt gov’t","The Adam Marine 12 was being transported to a new location when it capsized, leaving 22 injured.",2025-07-02,https://www.aljazeera.com/news/2025/7/2/four-dead-four-missing-after-oil-barge-sinks-in-gulf-of-suez-egypt-govt?traffic_source=rss,Al Jazeera,Egypt,General
176,US halts some weapons shipments to Ukraine,"Missiles for Patriot air defence systems and Hellfire missiles are among items being held back, according to US media.",2025-07-02,https://www.aljazeera.com/news/2025/7/2/us-halts-some-weapons-shipments-to-ukraine?traffic_source=rss,Al Jazeera,United States,General
177,"Trump says Israel agrees terms for ceasefire, urges Hamas to accept","President Donald Trump says Israel has accepted a 60-day Gaza ceasefire deal, but he gave no details of the plan.",2025-07-02,https://www.aljazeera.com/video/newsfeed/2025/7/2/trump-says-israel-agrees-terms-for-ceasefire-urges-hamas-to-accept?traffic_source=rss,Al Jazeera,Israel,General
178,How will the next Dalai Lama be chosen – and who could it be?,"Dalai Lama confirms that a successor will be chosen. Here's how - and why it matters to Beijing, Washington, New Delhi.",2025-07-02,https://www.aljazeera.com/features/2025/7/2/how-will-the-next-dalai-lama-be-chosen-and-could-there-be-two?traffic_source=rss,Al Jazeera,China,General
179,"Trump’s ‘Big, Beautiful Bill’ passes Senate: What’s in it, who voted how?","The measure was approved after almost 48 hours of reading, debate and voting on various amendments.",2025-07-02,https://www.aljazeera.com/news/2025/7/2/trumps-big-beautiful-bill-passes-senate-whats-in-it-who-voted-how?traffic_source=rss,Al Jazeera,Unknown,Politics
180,Qantas says hackers breached system holding data on 6 million customers,Australia's flagship carrier says it believes a 'significant' amount of personal data was stolen in a cyberattack.,2025-07-02,https://www.aljazeera.com/economy/2025/7/2/qantas-says-hackers-breached-system-holding-data-on-6-million-customers?traffic_source=rss,Al Jazeera,Australia,General
181,US university bars trans athletes from women’s sports after Trump order,University of Pennsylvania removes times set by trans swimmer as part of resolution to civil rights investigation.,2025-07-02,https://www.aljazeera.com/news/2025/7/2/us-university-bans-trans-athletes-under-pressure-from-trump-administration?traffic_source=rss,Al Jazeera,United States,Sports
182,"Russia-Ukraine war: List of key events, day 1,224","Here are the key events on day 1,224 of Russia’s war on Ukraine.",2025-07-02,https://www.aljazeera.com/news/2025/7/2/russia-ukraine-war-list-of-key-events-day-1224?traffic_source=rss,Al Jazeera,Russian Federation,General
183,Two Chinese nationals charged for trying to recruit spies in US military,The FBI has accused the pair of working on behalf of China's Ministry of State Security to gather naval intelligence.,2025-07-02,https://www.aljazeera.com/news/2025/7/2/two-chinese-nationals-charged-for-trying-to-recruit-spies-in-us-military?traffic_source=rss,Al Jazeera,United States,General
184,"US Senate passes Trump’s ‘One Big Beautiful Bill’, sending it to the House","Trump has set a July 4 deadline for bill, which extends tax cuts, slashes social safety nets and surges national debt.",2025-07-01,https://www.aljazeera.com/news/2025/7/1/senate-passes-trumps-one-big-beautiful-bill-sending-it-to-house?traffic_source=rss,Al Jazeera,Unknown,Politics
185,Venezuelan lawmakers declare UN human rights chief persona non grata,UN official Volker Turk drew ire of the Venezuelan government after condemning what he says are abuses by state forces.,2025-07-01,https://www.aljazeera.com/news/2025/7/1/venezuelan-lawmakers-declare-un-human-rights-chief-persona-non-grata?traffic_source=rss,Al Jazeera,Unknown,Politics
186,Mbappe returns as Real Madrid beat Juventus at Club World Cup,Kylian Mbappe comes off the bench as Real Madrid beat Juventus 1-0 to reach FIFA Club World Cup quarterfinals.,2025-07-01,https://www.aljazeera.com/sports/2025/7/1/mbappe-returns-as-real-madrid-beat-juventus-at-club-world-cup?traffic_source=rss,Al Jazeera,Unknown,General
187,"Gauff crashes out of Wimbledon, setting unwelcome record",French Open winner Coco Gauff becomes just the third woman in the Open era to lose in the first round at Wimbledon.,2025-07-01,https://www.aljazeera.com/sports/2025/7/1/gauff-crashes-out-of-wimbledon-setting-unwelcome-record?traffic_source=rss,Al Jazeera,Unknown,General
188,Trump tours migrant detention site ‘Alligator Alcatraz’ in Florida Everglades,"Donald Trump toured ‘Alligator Alcatraz’, a new temporary detention facility set in the middle of Florida wetlands.",2025-07-01,https://www.aljazeera.com/video/newsfeed/2025/7/1/trump-tours-migrant-detention-site-alligator-alcatraz-in-florida-everglades?traffic_source=rss,Al Jazeera,United States,General
189,Will Thailand’s Prime Minister survive the latest crisis?,Suspended Prime Minister Paetongtarn Shinawatra is fighting for her political survival.,2025-07-01,https://www.aljazeera.com/video/inside-story/2025/7/1/will-thailands-prime-minister-survive-the-latest-crisis?traffic_source=rss,Al Jazeera,Unknown,Politics
190,UK PM Starmer gets watered-down welfare bill passed amid Labour uprising,"Despite massive majority, Starmer could not get party fully behind signature legislation to pare down spending.",2025-07-01,https://www.aljazeera.com/news/2025/7/1/uk-pm-starmer-gets-watered-down-welfare-bill-passed-amid-labour-uprising?traffic_source=rss,Al Jazeera,Uganda,Politics
191,Kim Jong Un shown honouring soldiers killed while fighting for Russia,North Korea President Kim Jong Un was shown honouring coffins of soldiers killed while fighting for Russia in Ukraine.,2025-07-01,https://www.aljazeera.com/video/newsfeed/2025/7/1/kim-jong-un-shown-honouring-soldiers-killed-while-fighting-for-russia?traffic_source=rss,Al Jazeera,Russian Federation,General
192,What Israel’s attack on Iran means for the future of war,Blurring the line between preemptive and preventive strike risks sending the world into a state of perpetual war.,2025-07-01,https://www.aljazeera.com/opinions/2025/7/1/what-israels-attack-on-iran-means-for-the-future-of-war?traffic_source=rss,Al Jazeera,Israel,General
193,House members battle storms to get back to DC for Trump megabill vote,"After a nail-biter vote in the Senate, the House took up President Donald Trump's tax and immigration megabill with a vote possible as early as Wednesday.",2025-07-02,https://abcnews.go.com/US/house-begins-work-trump-megabill-johnson-vote-wednesday/story?id=123400942,ABC,United Kingdom,Politics
194,LIVE:  ABC News Live,24/7 coverage of breaking news and live events,2025-07-01,https://abcnews.go.com/Live/video/abcnews-live-41463246,ABC,Unknown,General
195,What could happen to Sean 'Diddy' Combs' wealth? Experts weigh in.,The jury in the Sean “Diddy” Combs trial began deliberations on Monday,2025-07-02,https://abcnews.go.com/Business/happen-sean-diddy-combs-wealth-experts-weigh/story?id=122985500,ABC,Unknown,General
196,MS-13 leader to be sentenced in racketeering case involving 8 murders,"The leader of an MS-13 gang clique in the New York City suburbs is facing sentencing in a federal racketeering case involving eight murders, including the 2016 killings of two high school girls on Long Island",2025-07-02,https://abcnews.go.com/US/wireStory/ms-13-leader-sentenced-racketeering-case-involving-8-123398863,ABC,Unknown,General
197,WATCH:  Penguin joins swimmers at the beach in Brazil,"A Magellanic penguin was spotted at the beach in Rio de Janeiro over the weekend, drawing attention from beachgoers who shared images of the rare visitor on social media.",2025-07-02,https://abcnews.go.com/International/video/penguin-joins-swimmers-beach-brazil-123397760,ABC,Brazil,General
198,WATCH:  Great-grandpa breaks out in tears after learning great-grandson's name,"A great-grandfather's priceless reaction to learning he and his great-grandson share the same name, Teddy, was recently caught on video. ""You're kidding me!"" he says in the footage.",2025-07-01,https://abcnews.go.com/GMA/Family/video/great-grandpa-breaks-tears-after-learning-great-grandsons-123381059,ABC,Unknown,General
199,WATCH:  Eiffel Tower closes early amid European heat wave,"Temperatures in Paris are expected to reach 38.3 degrees Celsius, approximately 101 degrees Fahrenheit, on Tuesday.",2025-07-01,https://abcnews.go.com/International/video/eiffel-tower-closes-early-amid-european-heat-wave-123382057,ABC,France,General
200,WATCH:   Racetrack crowns T. rex racing champions,"Organizers say over 300 competitors took place in the ""rex-cellent"" events.",2025-07-01,https://abcnews.go.com/Entertainment/video/racetrack-crowns-rex-racing-champions-123373282,ABC,Unknown,General
201,WATCH:  North Korea's Kim Jong Un seen crying over soldier's coffin,North Korea's state media showed leader Kim Jong Un draping coffins with the national flag.,2025-07-01,https://abcnews.go.com/International/video/north-koreas-kim-jong-crying-soldiers-coffin-123373182,ABC,Unknown,General
202,WATCH:  Mountain deck covered with 'lovebugs' in South Korea,"Swarms of “lovebugs” are back in South Korea, blanketing a mountain peak, entering houses and sticking to car windows.",2025-07-01,https://abcnews.go.com/International/video/mountain-deck-covered-lovebugs-south-korea-123373087,ABC,"Korea, Republic of",General
203,WATCH:  Royal train retires after 156 years,"King Charles III is decommissioning the historic royal train, citing high operating costs and the need for expensive upgrades, Buckingham Palace announced Monday.",2025-07-01,https://abcnews.go.com/GMA/News/video/royal-train-retires-after-156-years-123369377,ABC,Unknown,General
204,WATCH:  This simple advice from the ‘Shark Whisperer’ could save your life,Shark conservationist Ocean Ramsey says she wants to prove to the world that sharks aren’t monsters.,2025-07-01,https://abcnews.go.com/US/video/simple-advice-shark-whisperer-save-life-123366135,ABC,Unknown,General
205,WATCH:  What keeps this 100-year-old priest to keep serving,"Seventy-five years since being ordained, Father James Kelly is the longest-serving priest in the Archdiocese of Philadelphia.",2025-07-01,https://abcnews.go.com/US/video/100-year-priest-serving-123366414,ABC,Unknown,General
206,WATCH:  1st Black female US senator reflects on historic career,"Carol Moseley Braun, the first black woman elected to the U.S. Senate, looks back on her historic career in her memoir, “Trailblazer.”",2025-06-30,https://abcnews.go.com/US/video/1st-black-female-us-senator-reflects-historic-career-123353763,ABC,United States,General
207,WATCH:  Airport workers help woman find diamond that came loose from ring,David Muir reports on how a group of airport workers helped April Schmitt find the diamond from her wedding ring.,2025-07-01,https://abcnews.go.com/WNT/video/airport-workershelp-woman-find-diamond-loose-ring-123356708,ABC,Unknown,General
208,WATCH:  Nosy moose sticks head into car,Motorists in Canada were in for an unusual traffic stop when a large moose moseyed up and stuck its nose in their vehicle's window.,2025-06-30,https://abcnews.go.com/Travel/video/nosy-moose-sticks-head-car-123344985,ABC,Canada,Entertainment
209,These are 3 key Senate Republicans who rejected Trump's megabill,The president's spending bill came down to the wire with three Republican senators ultimately choosing not to support his cuts.,2025-07-01,https://abcnews.go.com/Politics/republican-senators-voted-trumps-agenda-bill/story?id=123380416,ABC,Unknown,Politics
210,Trump administration shutters major federal climate website,"A major federal climate website has been shut down by the Trump administration, multiple agencies confirmed to ABC News.",2025-07-01,https://abcnews.go.com/US/trump-administration-shutters-major-federal-climate-website/story?id=123389318,ABC,Unknown,Politics
211,Trump repeats idea of deporting US citizens who commit crimes,"President Donald Trump continued Tuesday to float his idea, which some legal experts say is unconstitutional, to deport U.S. citizens who commit crimes.",2025-07-01,https://abcnews.go.com/Politics/trump-brings-idea-deporting-us-citizens-crimes/story?id=123385213,ABC,United States,Politics
212,"As USAID comes to an end, study finds cuts could lead to 14 million additional deaths","The State Department is taking over programs previously run by the U.S. Agency for International Development, also known as USAID.",2025-07-01,https://abcnews.go.com/Health/usaid-programs-now-run-state-department-agency-ends/story?id=123373289,ABC,Unknown,General
213,Trump says he'll 'look' at deporting Musk as feud reignites,The feud between Elon Musk and President Donald Trump heated up again Tuesday after the billionaire slammed Republicans over the president's spending bill.,2025-07-01,https://abcnews.go.com/Politics/trump-hell-deporting-musk-feud-reignites/story?id=123372908,ABC,Unknown,General
214,"Lara Trump, Roy Cooper in the mix as Tillis retirement ignites fierce NC Senate race","Sen. Thom Tillis’ decision not to seek reelection is jolting what was already expected to be a fierce battle for his seat, which will now be wide open in 2026.",2025-07-01,https://abcnews.go.com/Politics/lara-trump-roy-cooper-mix-tillis-retirement-ignites/story?id=123385729,ABC,Unknown,Politics
215,It all came down to Murkowski: Inside the vote on Trump's megabill,"It was a matter of who would be the third ""no"" vote Republicans could lose and still pass the ""big, beautiful bill."" It came down to Susan Collins and Lisa Murkowski.",2025-07-01,https://abcnews.go.com/Politics/inside-final-passage-trumps-big-beautiful-bill/story?id=123382846,ABC,Unknown,Politics
216,Who might lose Medicaid coverage under Trump's megabill,"Sharp Medicaid cuts could result in vulnerable Americans no longer being able to receive care, either by losing coverage or by closing the centers that provide such care.",2025-07-01,https://abcnews.go.com/Health/trumps-megabilll-affect-medicaid-lose-coverage/story?id=123333819,ABC,Unknown,General
217,Trump says he'd like to see facilities like 'Alligator Alcatraz' in 'many states',"Trump is visiting the new ""Alligator Alcatraz"" migrant detention center in Florida's Everglades on Tuesday.",2025-07-01,https://abcnews.go.com/Politics/trump-visit-new-alligator-alcatraz-migrant-detention-center/story?id=123347684,ABC,United States,General
218,US judge says China's Huawei must face criminal case for racketeering,"A U.S. judge has ruled that China's Huawei Technologies, a leading telecoms equipment company, must face criminal charges in a wide reaching case alleging it stole technology and engaged in racketeering, wire and bank fraud and other crimes",2025-07-02,https://abcnews.go.com/Technology/wireStory/us-judge-chinas-huawei-technologies-face-criminal-case-123402024,ABC,United States,Technology
219,"He pioneered the cellphone, changing how people connect — and disconnect — globally",Martin Cooper changed the world when he pioneered the portable phone,2025-07-02,https://abcnews.go.com/Technology/wireStory/pioneered-cellphone-changed-people-world-talk-dont-123399595,ABC,Unknown,Technology
220,The US plans to begin breeding billions of flies to fight a pest,The U.S. government is preparing to breed billions of flies and drop them from airplanes over Mexico and even southern Texas,2025-07-02,https://abcnews.go.com/Technology/wireStory/us-plans-begin-breeding-billions-flies-fight-pest-123398866,ABC,United States,Technology
221,Senate strikes AI provision from GOP bill after uproar from the states,"A proposal to deter states from regulating artificial intelligence for a decade was soundly defeated in the U.S. Senate on Tuesday, thwarting attempts to insert the measure into President Donald Trump’s big bill of tax breaks and spending cuts",2025-07-01,https://abcnews.go.com/Technology/wireStory/senate-strikes-ai-provision-gop-bill-after-uproar-123368987,ABC,Unknown,Technology
222,Judge allows antitrust lawsuit against Apple to proceed,"A federal judge has allowed an antitrust lawsuit against Apple to proceed, rejecting the company's request to dismiss the case",2025-06-30,https://abcnews.go.com/Technology/wireStory/judge-allows-antitrust-lawsuit-apple-proceed-123356513,ABC,Unknown,Technology
223,Trump vents online about service provider after conference call marred by glitch,President Donald Trump is complaining about technical difficulties he experienced while trying to hold a conference call with faith leaders across the country,2025-06-30,https://abcnews.go.com/Technology/wireStory/trump-vents-online-service-provider-after-conference-call-123356180,ABC,Unknown,Technology
224,Way clear for Hewlett Packard Enterprise's $14B acquisition of Juniper after Justice Dept settlement,Hewlett Packard Enterprises has reached a settlement with the Justice Department that could clear the way for its $14 billion takeover of rival Juniper Networks,2025-06-30,https://abcnews.go.com/Technology/wireStory/clear-hewlett-packard-enterprises-14b-acquisition-juniper-after-123348420,ABC,Unknown,Technology
225,NOAA delays the cutoff of key satellite data for hurricane forecasting,The National Oceanic and Atmospheric Administration says it is delaying by one month the planned cutoff of satellite data that helps forecasters track hurricanes,2025-06-30,https://abcnews.go.com/Technology/wireStory/noaa-delays-cutoff-key-satellite-data-hurricane-forecasting-123345206,ABC,Unknown,Technology
226,"Trump administration finds Harvard failed to protect Jewish students, threatens to cut all funding","Harvard University failed to protect Jewish students from harassment, the Trump administration concluded after an investigation, threatening to cut all federal funding from the Ivy League school if it fails to take action",2025-06-30,https://abcnews.go.com/Technology/wireStory/trump-administration-finds-harvard-failed-protect-jewish-students-123339926,ABC,Unknown,Technology
227,GoFundMe is refurbishing financial tool in a bid to supercharge everyday giving,Giving Funds is GoFundMe’s latest in a flurry of product rollouts with the purported goal of moving stagnant U.S. charitable contributions beyond the 2% GDP mark where totals have long hovered,2025-06-30,https://abcnews.go.com/Technology/wireStory/gofundme-refurbishing-financial-tool-bid-supercharge-everyday-giving-123334772,ABC,"Virgin Islands, U.S.",Technology
228,Photos show how humanoid robots captivate fans in China by playing a soccer match,"Humanoid robots have captivated fans in Beijing with a fully autonomous soccer match powered by artificial intelligence.

This is a photo gallery curated by AP photo editors.",2025-06-29,https://abcnews.go.com/Technology/wireStory/photos-show-humanoid-robots-captivate-fans-china-playing-123317180,ABC,China,Technology
229,China's humanoid robots generate more soccer excitement than their human counterparts,Humanoid robots have captivated fans in Beijing with a fully autonomous soccer match powered by artificial intelligence,2025-06-29,https://abcnews.go.com/Technology/wireStory/chinas-humanoid-robots-generate-soccer-excitement-human-counterparts-123314599,ABC,China,Technology
230,Tech industry group sues Arkansas over new social media laws,A tech industry trade group has sued Arkansas over two new law placing limits on content on social media platforms,2025-06-27,https://abcnews.go.com/Technology/wireStory/tech-industry-group-sues-arkansas-new-social-media-123291771,ABC,United States,Technology
231,"Many forget the damage done by diseases like whooping cough, measles and rubella. Not these families","In the time before widespread vaccination, young children often lost their lives to devastating infectious diseases that ran rampant in America",2025-06-28,https://abcnews.go.com/Technology/wireStory/forget-damage-diseases-whooping-cough-measles-rubella-families-123299154,ABC,American Samoa,Technology
232,How to protect yourself from ticks year-round,Ticks can be active in any season and experts say it’s important to check for and remove the bloodsuckers as quickly as possible,2025-06-28,https://abcnews.go.com/Technology/wireStory/protect-ticks-year-round-123299152,ABC,Unknown,Technology
233,Apple revamps EU App Store terms to avert more fines,Apple has moved to revamp its European Union app store policies as it seeks to fend off escalating fines under the 27-nation bloc’s digital competition regulations,2025-06-27,https://abcnews.go.com/Technology/wireStory/apple-revamps-eu-app-store-terms-avert-fines-123261589,ABC,Unknown,Technology
234,Brazil’s Supreme Court clears way to hold social media companies liable for user content,"Brazil’s Supreme Court agreed on Thursday on details of a decision to hold social media companies liable for what their users post, clearing the way for it go into effect within weeks",2025-06-26,https://abcnews.go.com/Technology/wireStory/brazils-supreme-court-clears-hold-social-media-companies-123258153,ABC,Brazil,Technology
235,"US pulls funding from global vaccines group, saying it has 'ignored the science'",U.S. Health Secretary Robert F,2025-06-26,https://abcnews.go.com/Technology/wireStory/us-pulls-funding-global-vaccines-group-science-123222669,ABC,United States,Technology
