id,title,description,date,url,source,country,category
303,"Electoral roll revision: EC relaxes voter roll norms in Bihar, documents can follow later","Amid opposition's 'votebandi' claims, the Election Commission has eased voter registration rules in Bihar. Voters can now submit forms without required documents initially, addressing concerns about potential disenfranchisement before upcoming elections. This follows opposition objections to the intensive electoral roll revision, fearing many voters could lose their right to vote.",2025-07-06,https://timesofindia.indiatimes.com/india/electoral-roll-revision-ec-eases-rules-for-bihar-voters-required-documents-can-be-submitted-later/articleshow/122278972.cms,Times of India,India,Elections
304,'Road or school': Siddaramaiah aide asks public to choose,,2025-07-06,https://timesofindia.indiatimes.com/india/road-or-school-siddaramaiah-aide-asks-public-to-choose-between-welfare-schemes-development-opposition-slams-freebie-politics/articleshow/122277795.cms,Times of India,Unknown,Education
305,Nagpur underworld on edge after woman’s mystery death,"A gangster's wife's accidental death in Nagpur, linked to an affair with another gang member, ignited a feud within the Ippa gang. Arshad Topi, the lover, is now a target, seeking police protection as the gang seeks revenge, suspecting foul play in the woman's death. Police are on high alert to prevent further violence.",2025-07-06,https://timesofindia.indiatimes.com/city/nagpur/mistress-wife-mafia-king-underworld-on-edge-after-womans-mystery-death/articleshow/122271779.cms,Times of India,United States,Conflict
306,Reuters X handle blocked in India over 'legal demand',"Reuters' main X account has been withheld in India following a legal demand, according to a notice on the platform. Government sources deny issuing any new demand recently, citing a previous request during ""Operation Sindoor"" that led to the blocking of numerous accounts. X, formerly Twitter, appears to have acted on this older request, while affiliated Reuters accounts remain accessible.",2025-07-06,https://timesofindia.indiatimes.com/india/reuters-x-handle-withheld-in-india-over-legal-demand-govt-sources-say-no-new-ban-order-issued-musk-owned-platform-asked-to-explain/articleshow/122277069.cms,Times of India,India,Legal
307,'Not against Hindi': Sanjay Raut distances from Stalin's 'support',"Sanjay Raut clarifies Shiv Sena (UBT)'s stance on Hindi, distinguishing it from Tamil Nadu's outright rejection. Maharashtra opposes mandatory Hindi in primary schools, not the language itself, unlike the southern state's broader resistance.",2025-07-06,https://timesofindia.indiatimes.com/india/not-against-hindi-just-its-compulsion-in-schools-sanjay-raut-distances-from-stalins-support-clarifies-maharashtras-stand-on-language-row/articleshow/122277825.cms,Times of India,South Africa,Conflict
308,Honeymoon nightmare: Newly-weds duped of Rs 7.6L for Europe trip,A newly-wed couple from Kolkata was allegedly cheated by a travel agency. They lost Rs 7.6 lakh. The agency cancelled their Europe honeymoon trip just before the wedding. Police are investigating the fraud. Similar scams have occurred recently. Authorities advise caution when booking travel packages. Verify agency credentials and avoid full advance payments. Report suspicious offers to the police.,2025-07-06,https://timesofindia.indiatimes.com/city/kolkata/newly-weds-duped-of-7-6l-for-europe-honeymoon/articleshow/122271209.cms,Times of India,United States,General
309,'How Epaminondas beat Spartans': Musk launches 'America Party' to fight 'uniparty',"Elon Musk has announced the formation of 'The America Party,' inspired by ancient Greek military strategy, aiming to disrupt the perceived 'uniparty' system in American politics. Musk criticized President Trump's tax-cut and spending bill, labeling it ""debt slavery,"" and vowed to challenge the status quo. He also hinted at a potential run for office next year.",2025-07-06,https://timesofindia.indiatimes.com/world/us/how-epaminondas-beat-spartans-elon-musk-cites-greek-history-launches-america-party-to-fight-uniparty-system/articleshow/122274723.cms,Times of India,United States,Politics
310,‘Was forced to bury bodies for years’: Karnataka ex-sanitation worker’s chilling claim,"A former sanitation worker in Dharmasthala has filed a police complaint, alleging he was coerced into secretly disposing of multiple dead bodies over several years. He claims to have exhumed skeletal remains from burial sites, submitting photographs as evidence.",2025-07-06,https://timesofindia.indiatimes.com/city/mangaluru/i-was-forced-to-bury-bodies-for-years-ex-sanitation-workers-chilling-claim-in-karnatakas-dharmasthala-shares-photocopies-of-skull-skeletal-remains-with-police/articleshow/122275180.cms,Times of India,Iran,Conflict
311,IND v ENG: Big milestone! Rishabh Pant scripts SENA history with explosive knock,"Rishabh Pant etched his name in cricket history, becoming the first Asian wicketkeeper-batter to surpass 2,000 Test runs in SENA countries. His aggressive 65 in the Edgbaston Test against England underscored his impact. Pant's Edgbaston innings also saw him break the record for most sixes by a visiting batter in England, with 24 sixes.",2025-07-06,https://timesofindia.indiatimes.com/sports/cricket/india-tour-of-england/india-vs-england-2nd-test-big-milestone-rishabh-pant-scripts-sena-history-with-explosive-knock-at-edgbaston/articleshow/122277799.cms,Times of India,United Kingdom,Sports
312,‘Hidden camera linked to Wi-Fi’: Lucknow landlord booked for spying in tenant's bathroom,"In Lucknow, a landlord faces accusations of installing a hidden camera in his female tenant's bathroom, allegedly connecting it to Wi-Fi for live viewing. The tenant discovered the device on June 24th. Upon confronting the landlord, she alleges he attempted to rape her and threatened her family if she reported the incident.",2025-07-06,https://timesofindia.indiatimes.com/city/lucknow/landlord-booked-for-spycam-in-tenants-bathroom-rape-bid/articleshow/122272374.cms,Times of India,United States,General
313,"Man ends life over wife's character, unaware she died earlier; children orphaned","In a tragic turn of events in Patiala, Gurmeet Singh died by suicide, unaware that his wife, Manpreet Kaur, had already taken her own life days earlier due to constant quarrels and his unfounded suspicions. Manpreet left home with their children after an argument, and her body was later found in the Bhakra canal.",2025-07-05,https://timesofindia.indiatimes.com/city/chandigarh/husband-ends-life-over-doubts-about-wifes-character-unaware-she-died-by-suicide-days-earlier/articleshow/122270116.cms,Times of India,United States,Conflict
314,Cardi B reacts to Stefon Diggs’ Europe trip; drops cryptic 3-word message,"Stefon Diggs, the New England Patriots wide receiver, recently took a luxurious European vacation, sharing stylish photos on Instagram. His posts garnered attention, especially after Cardi B playfully commented on one picture. The rapper also revealed their stay in a lavish French castle, highlighting Diggs' grand romantic gesture and captivating fans with their glamorous lifestyle.",2025-07-02,https://timesofindia.indiatimes.com/sports/nfl/news/cardi-b-reacts-to-stefon-diggs-european-vacation-with-a-cryptic-3-word-message-that-fans-cant-ignore/articleshow/122194909.cms,Times of India,United States,Culture
315,"US-India trade deal: Industry ready for any outcome, says CII chief","As the deadline for US-imposed reciprocal tariffs approaches, Indian industry prepares for any outcome from trade talks. CII President Rajiv Memani emphasizes India's commitment to national interests, stating that any agreement must benefit both nations. While a deal could boost sectors like IT and pharma, failure may impact automotive and garment industries, highlighting the need for enhanced competitiveness.",2025-07-06,https://timesofindia.indiatimes.com/business/india-business/us-india-trade-deal-industry-ready-for-any-outcome-says-cii-chief-flags-sectoral-risks-supports-government-stand/articleshow/122277655.cms,Times of India,United States,Business
316,Watch: Swimmers narrowly escape falling boulders at Utah waterfall,"A shocking incident at Utah's Lower Calf Creek Falls saw swimmers narrowly escape injury when large boulders suddenly crashed down near them. The Bureau of Land Management (BLM) Utah video went viral, highlighting the dangers of the popular swimming spot. While no one was hurt in this incident, authorities are urging caution due to the risk of falling rocks.",2025-07-06,https://timesofindia.indiatimes.com/world/us/leisure-almost-turns-to-tragedy-swimmers-narrowly-escape-falling-boulders-at-utah-waterfall-video/articleshow/122277318.cms,Times of India,United States,General
317,AI robots fill in for weed killers and farm hands,"Oblivious to the punishing midday heat, a wheeled robot powered by the sun and infused with artificial intelligence carefully combs a cotton field in California, plucking out weeds. - Aigen has robots running in tomato, cotton, and sugar beet fields, and touts the technology's ability to weed without damaging the crops.",2025-07-06,https://timesofindia.indiatimes.com/home/environment/the-good-earth/ai-robots-fill-in-for-weed-killers-and-farm-hands/articleshow/122278313.cms,Times of India,United States,Technology
318,'Blessed by his presence in our country': Rijiju attends Dalai Lama’s 90th birthday,"Union minister Kiren Rijiju attended the Dalai Lama's 90th birthday celebrations in Dharamshala, emphasizing his role as a bridge between ancient wisdom and the modern world. The Dalai Lama reflected on benefiting others from exile in India. Amid succession debates, Rijiju affirmed India's support for the Dalai Lama's institution's decisions, rejecting external interference, particularly from China.",2025-07-06,https://timesofindia.indiatimes.com/india/blessed-by-his-presence-in-our-country-kiren-rijiju-attends-dalai-lamas-90th-birthday-celebrations-vows-to-follow-spiritual-leaders-directions/articleshow/122276840.cms,Times of India,India,General
319,Musk launches ‘America Party’: Can he run for president in 2028?,"Elon Musk has unveiled his 'America Party,' challenging the existing two-party system amidst a strained relationship with Donald Trump. Despite constitutional ineligibility for the presidency due to his African birth, Musk aims to disrupt the political landscape. A recent poll on X revealed strong public support for a new party, prompting Musk to action.",2025-07-06,https://timesofindia.indiatimes.com/world/us/america-party-launched-musk-hints-at-election-plans-can-he-run-for-president-in-2028/articleshow/122276062.cms,Times of India,United States,Politics
320,Tourists may soon have to pre-register Mussoorie trip,"To combat overcrowding and traffic congestion, Dehradun authorities plan to introduce a pre-registration system for tourists visiting Mussoorie during peak seasons. The system, prompted by a doubling of visitors between 2022 and 2024, will require tourists to register online and obtain a QR code for entry. Those without valid registration may be denied access at key checkpoints.",2025-07-05,https://timesofindia.indiatimes.com/city/dehradun/mussoorie-plans-mandatory-pre-registration-for-tourists-to-manage-peak-season-crowd/articleshow/122268692.cms,Times of India,United States,General
321,IND vs ENG: Rishabh Pant silences Harry Brook’s ‘fastest 100’ quip - WATCH,"During the Edgbaston Test, England's Harry Brook attempted to unsettle Rishabh Pant with playful sledging, questioning his fastest century. Pant, unfazed, responded calmly, focusing on his game. He then scored a crucial 65 off 58 balls, contributing to a significant partnership with Shubman Gill, who made 161.",2025-07-06,https://timesofindia.indiatimes.com/sports/cricket/india-tour-of-england/ind-vs-eng-2nd-test-rishabh-pant-silences-harry-brooks-fastest-100-quip-watch/articleshow/122277380.cms,Times of India,United Kingdom,Sports
322,Plane violates restriction above Trump's golf course; escorted out by F-16,"A NORAD fighter jet intercepted a civilian aircraft that violated restricted airspace over Bedminster, New Jersey, where President Trump was celebrating the 4th of July weekend. The incident, which occurred on Saturday afternoon, was one of several airspace violations that day. NORAD safely escorted the aircraft out of the restricted zone, as it continues to safeguard North American airspace.",2025-07-06,https://timesofindia.indiatimes.com/world/us/airspace-incursion-near-trumps-golf-course-plane-violates-restriction-escorted-out-by-f-16/articleshow/122276301.cms,Times of India,United States,Politics
323,Arms from Myanmar: Smuggling racket in Manipur busted; 4 held as probe intensifies,"Manipur police have uncovered a transnational arms smuggling operation following the arrest of a UNLF-P leader, exposing a network that trafficked weapons from Myanmar. The investigation revealed the group's violation of a ceasefire agreement, as they failed to surrender arms and continued criminal activities.",2025-07-06,https://timesofindia.indiatimes.com/india/arms-from-myanmar-smuggling-racket-in-manipur-busted-4-held-as-probe-intensifies/articleshow/122280149.cms,Times of India,India,Conflict
324,"Evening news wrap: SC seeks ex-CJI Chandrachud’s removal from official residence; UK team in Kerala to repair stranded F-35B jet, and more",,2025-07-06,https://timesofindia.indiatimes.com/india/evening-news-wrap-sc-seeks-ex-cji-chandrachuds-removal-from-official-residence-uk-team-in-kerala-to-repair-stranded-f-35b-jet-and-more/articleshow/122280190.cms,Times of India,India,Sports
325,Mandi floods: Kangana hits out at Himachal govt over disaster handling; claims Congress won’t return to power for 20 years,"Kangana Ranaut, BJP MP, visited her flood-stricken constituency of Mandi, Himachal Pradesh, and criticized the Congress party's relief efforts. She highlighted the extensive damage, including fatalities and missing persons, and emphasized her role in seeking central assistance. Ranaut defended her delayed arrival, citing road closures and advice from the Leader of the Opposition.",2025-07-06,https://timesofindia.indiatimes.com/india/mandi-floods-kangana-hits-out-at-himachal-govt-over-disaster-handling-claims-congress-wont-return-to-power-for-20-years/articleshow/122279638.cms,Times of India,India,Conflict
326,"'CO, SDM ko lagao pair dabane ke liye': Akhilesh Yadav mocks Yogi government over Kanwar Yatra row; says name-display order to hide incompetence","Akhilesh Yadav criticised the Uttar Pradesh government's handling of the Kanwar Yatra, suggesting officials should focus on providing food and health services to pilgrims. He mocked the directive for shopkeepers to display names, accusing the government of using QR codes to mask its failure to provide basic facilities like rest areas and food for the yatris.",2025-07-06,https://timesofindia.indiatimes.com/india/co-sdm-ko-lagao-pair-dabane-ke-liye-akhilesh-yadav-mocks-yogi-government-over-kanwar-yatra-row-says-name-display-order-to-hide-incompetence/articleshow/122280047.cms,Times of India,India,Conflict
327,‘Great danger to democracy’: Mahua Moitra moves SC over EC's voter list revision in Bihar; calls it ‘crazy exercise to disenfranchise’,"Trinamool Congress MP Mahua Moitra has petitioned the Supreme Court against the Election Commission's special intensive revision of electoral rolls in Bihar, alleging it disenfranchises millions, particularly migrant and poor voters, at the behest of the BJP. Moitra claims the process violates constitutional provisions and the Representation of People's Act, citing new document requirements that exclude common IDs.",2025-07-06,https://timesofindia.indiatimes.com/india/great-danger-to-democracy-mahua-moitra-moves-sc-over-ecs-voter-list-revision-in-bihar-calls-it-crazy-exercise-to-disenfranchise/articleshow/122279598.cms,Times of India,India,Politics
328,Mandi cloudburst: Family dead or missing; 10-month-old baby might be the lone survivor,"In a tragic turn of events, a cloudburst in Himachal Pradesh's Mandi district has left a ten-month-old baby, Neetika, as the sole survivor of her family. Her father died trying to divert floodwater, while her mother and grandmother remain missing. Local authorities are providing assistance, and a bank account will be opened in Neetika's name to support her future.",2025-07-06,https://timesofindia.indiatimes.com/india/mandi-cloudburst-family-dead-or-missing-10-month-old-baby-might-be-the-lone-survivor/articleshow/122279422.cms,Times of India,India,General
329,"Dalai Lama's 90th birthday: Rituals, VIPs in Dharamshala; highlights from celebration","The 14th Dalai Lama, Tenzin Gyatso, celebrated his 90th birthday in Dharamshala with monks, followers, and dignitaries, including representatives from the Indian government and international figures like Richard Gere. The Dalai Lama reflected on his life of service, while global leaders, including Prime Minister Modi and US Secretary of State Marco Rubio, sent messages.",2025-07-06,https://timesofindia.indiatimes.com/india/dalai-lamas-90th-birthday-rituals-vips-in-dharamshala-highlights-from-celebration/articleshow/122279012.cms,Times of India,India,Politics
330,"Why Bilawal Bhutto's Masood, Hafiz extradition offer is a sham - no power, no credibility, no trust; just a desperate bluff?","Amid strained relations, Pakistan's former foreign minister Bilawal Bhutto Zardari surprisingly offered to extradite wanted terrorists if India cooperates legally. This comes after India put the Indus Waters Treaty in abeyance, a crucial resource for Pakistan. Experts view Bhutto's statement with skepticism, citing Pakistan's history of betrayals and Bhutto's lack of executive authority.",2025-07-06,https://timesofindia.indiatimes.com/india/why-bilawal-bhuttos-masood-hafiz-extradition-offer-is-a-sham-no-power-no-credibility-no-trust-just-a-desperate-bluff/articleshow/122278548.cms,Times of India,India,Politics
331,Electoral roll revision:  EC eases rules for Bihar voters; 'required documents can be submitted later',"Amid opposition's 'votebandi' claims, the Election Commission has eased voter registration rules in Bihar. Voters can now submit forms without required documents initially, addressing concerns about potential disenfranchisement before upcoming elections. This follows opposition objections to the intensive electoral roll revision, fearing many voters could lose their right to vote.",2025-07-06,https://timesofindia.indiatimes.com/india/electoral-roll-revision-ec-eases-rules-for-bihar-voters-required-documents-can-be-submitted-later/articleshow/122278972.cms,Times of India,India,Elections
332,"'Disneyland in Haryana?' Ex-Jet Airways CEO reacts to garbage laden streets of Gurugram, shares pictures","Former Jet Airways CEO Sanjiv Kapoor criticised Gurugram’s civic mess, sharing images of garbage-filled streets and cows amid trash in sector 44. Calling the Haryana Disneyland plan “ludicrous,” he tagged local authorities and PM Modi, urging Swachh Bharat action. His posts sparked strong reactions from residents, echoing frustration over poor waste management and lack of basic civic upkeep.",2025-07-06,https://timesofindia.indiatimes.com/india/disneyland-in-haryana-ex-jet-airways-ceo-reacts-to-garbage-laden-streets-of-gurugram-shares-pictures/articleshow/122278876.cms,Times of India,India,Business
333,'Separate politics from language': 26/11 hero Praveen Teotia slams Thackerays over Marathi row; urges to not divide nation,"Former navy commando Praveen Kumar Teotia, a 26/11 Mumbai terror attacks veteran, has criticized MNS chief Raj Thackeray and his party amidst a dispute over the Marathi language. Teotia questioned the absence of MNS warriors during the attacks, highlighting the contributions of people from UP and Bihar in saving lives.",2025-07-06,https://timesofindia.indiatimes.com/india/separate-politics-from-language-26/11-hero-praveen-teotia-slams-thackerays-over-marathi-row-urges-to-not-divide-nation/articleshow/122278788.cms,Times of India,India,Conflict
334,Pune techie rape case: Top cop says 22-year-old woman filed false complaint; tried to portray city as unsafe,"Pune Police have dismissed a rape allegation made by a 22-year-old data scientist as a fabrication intended to mislead authorities. Commissioner Amitesh Kumar stated the woman's report, claiming assault by a delivery agent, was false. Investigations revealed inconsistencies within 24 hours, including a manipulated selfie and a self-authored threatening message. The man in the selfie was known to her.",2025-07-06,https://timesofindia.indiatimes.com/india/pune-techie-rape-case-top-cop-says-22-year-old-woman-filed-false-complaint-tried-to-portray-city-as-unsafe/articleshow/122278635.cms,Times of India,India,General
335,"208 kg gold, 30 types of ornaments, 5-hour spectacle: Jagannath Trinity to shine in Suna Besha on chariots, lakhs expected for golden darshan",,2025-07-06,https://timesofindia.indiatimes.com/india/208-kg-gold-30-types-of-ornaments-5-hour-spectacle-jagannath-trinity-to-shine-in-suna-besha-on-chariots-lakhs-expected-for-golden-darshan/articleshow/122278580.cms,Times of India,India,Entertainment
336,"New NMC rules expand faculty eligibility: 220-bed hospitals recognised teaching units; centre eyes 75,000 medical seats in 5 years","New National Medical Council rules allow doctors in government hospitals, even those without teaching affiliations, to become faculty in medical colleges. These regulations aim to address faculty shortages and support the expansion of medical seats nationwide. Relaxed bed requirements and recognition of experience in government institutions and related bodies further facilitate faculty appointments.",2025-07-06,https://timesofindia.indiatimes.com/india/new-nmc-rules-expand-faculty-eligibility-220-bed-hospitals-recognised-teaching-units-centre-eyes-75000-more-medical-seats-in-5-years/articleshow/122278438.cms,Times of India,India,Politics
337,Union minister Nitin Gadkari asks Delhi Police to ‘strictly enforce’ ban on 2 & 3 wheelers on high-speed corridors,Union minister Nitin Gadkari has urged Delhi Police to strictly enforce the ban on two and three-wheelers on Delhi-NCR expressways due to rampant traffic violations and safety concerns. He also directed the removal of distracting hoardings and illegal advertisements from highways.,2025-07-06,https://timesofindia.indiatimes.com/india/union-minister-nitin-gadkari-asks-delhi-police-to-strictly-enforce-ban-on-2-3-wheelers-on-high-speed-corridors/articleshow/122277993.cms,Times of India,India,Conflict
338,"'Not against Hindi, just its compulsion in schools': Sanjay Raut distances from Stalin's 'support'; clarifies Maharashtra's stand on language row","Sanjay Raut clarifies Shiv Sena (UBT)'s stance on Hindi, distinguishing it from Tamil Nadu's outright rejection. Maharashtra opposes mandatory Hindi in primary schools, not the language itself, unlike the southern state's broader resistance.",2025-07-06,https://timesofindia.indiatimes.com/india/not-against-hindi-just-its-compulsion-in-schools-sanjay-raut-distances-from-stalins-support-clarifies-maharashtras-stand-on-language-row/articleshow/122277825.cms,Times of India,India,Conflict
339,F-35B stranded in Kerala: 25 UK engineers arrive to repair $110 million fighter jet; grounded since June 14,A UK Royal Air Force Airbus A400M arrived in Kerala carrying aviation engineers to repair a stranded British F-35B Lightning fighter jet. The jet made an emergency landing at Thiruvananthapuram International Airport due to an engineering issue. The repair work will be carried out at the airport's MRO facility with support from Indian authorities and the Indian Air Force.,2025-07-06,https://timesofindia.indiatimes.com/india/f-35-stranded-in-kerala-uk-technicians-arrive-to-repair-stranded-fighter-jet-grounded-since-june-14/articleshow/122277864.cms,Times of India,India,General
340,"'Road or school': Siddaramaiah aide asks public to choose between welfare schemes, development; opposition slams ‘freebie politics’",,2025-07-06,https://timesofindia.indiatimes.com/india/road-or-school-siddaramaiah-aide-asks-public-to-choose-between-welfare-schemes-development-opposition-slams-freebie-politics/articleshow/122277795.cms,Times of India,India,Education
341,Beyond permitted period: Supreme Court seeks removal of ex-CJI Chandrachud from official residence 'without further delay'; writes to Centre,"The Supreme Court administration has formally requested the Centre to reclaim the official residence of former CJI DY Chandrachud, as his permitted occupancy has exceeded the deadline.",2025-07-06,https://timesofindia.indiatimes.com/india/beyond-permitted-period-supreme-court-seeks-removal-of-ex-cji-chandrachud-from-official-residence-without-further-delay-writes-to-centre/articleshow/122277409.cms,Times of India,India,Legal
342,"IND vs ENG Live: Akash Deep breathes fire, India sniff historic win at Edgbaston",,2025-07-06,https://timesofindia.indiatimes.com/sports/cricket/ind-vs-eng-live-score-today-cricket-match-india-vs-england-2nd-test-match-day-5-scorecard-rain-weather-shubman-gill-rishabh-pant-kl-rahul-ben-stokes/liveblog/122277282.cms,Times of India,India,Sports
343,IND vs ENG: 'They can't win' - Former England captain wants a draw,"Former England captain Michael Vaughan urges Ben Stokes' team to play for a draw in the Edgbaston Test, acknowledging India's dominance. Vaughan questions if England possesses the skill and mindset to bat through the final day, emphasizing that a draw is the best achievable outcome.",2025-07-06,https://timesofindia.indiatimes.com/sports/cricket/india-tour-of-england/ind-vs-eng-2nd-test-they-cant-win-former-england-captain-pleads-ben-stokes-and-co-to-bat-for-draw/articleshow/122278163.cms,Times of India,India,Sports
344,IND v ENG: Big milestone! Pant scripts SENA history with explosive knock,"Rishabh Pant etched his name in cricket history, becoming the first Asian wicketkeeper-batter to surpass 2,000 Test runs in SENA countries. His aggressive 65 in the Edgbaston Test against England underscored his impact. Pant's Edgbaston innings also saw him break the record for most sixes by a visiting batter in England, with 24 sixes.",2025-07-06,https://timesofindia.indiatimes.com/sports/cricket/india-tour-of-england/india-vs-england-2nd-test-big-milestone-rishabh-pant-scripts-sena-history-with-explosive-knock-at-edgbaston/articleshow/122277799.cms,Times of India,India,Sports
345,"India vs England, Day 5 Weather Update: Rain likely to play spoilsport","The India versus England second Test match at Edgbaston faces weather concerns. Shubman Gill's impressive batting and Siraj and Akash Deep's bowling put India in a strong position. India needs to level the series. England requires a massive 608 runs to win. Rain is expected on Sunday, potentially affecting play and favoring seam bowlers. The match hangs in the balance.",2025-07-06,https://timesofindia.indiatimes.com/sports/cricket/india-tour-of-england/india-vs-england-2nd-test-day-5-edgbaston-weather-update-will-rain-spoil-indias-chances-of-maiden-test-win-in-birmingham/articleshow/122277622.cms,Times of India,India,Sports
346,IND vs ENG: Ex-England seamer on Akash Deep - 'He brings the stumps...',"Stuart Broad lauded Akash Deep's effectiveness on a challenging Edgbaston pitch, highlighting his ability to target the stumps and generate movement, even with the older ball. Broad emphasized Deep's strategic use of the crease to deceive batsmen, exemplified by Root's dismissal, and advised India to utilize him wisely with the new ball.",2025-07-06,https://timesofindia.indiatimes.com/sports/cricket/india-tour-of-england/ind-vs-eng-2nd-test-ex-england-seamer-explains-why-akash-deep-was-more-effective-he-brings-the-stumps-/articleshow/122276935.cms,Times of India,India,Sports
347,"Youth ODIs: Inspired by Gill's knock , Suryavanshi eyes double ton in next match","Vaibhav Suryavanshi, the 14-year-old prodigy, aims for a double century after smashing a record-breaking 52-ball century in a Youth ODI against England U-19. Inspired by Shubman Gill's Edgbaston double ton, Suryavanshi expressed his desire to bat the full 50 overs in the next game, focusing on maximizing his contribution to the team's success.",2025-07-06,https://timesofindia.indiatimes.com/sports/cricket/news/youth-odis-inspired-by-shubman-gills-knock-at-edgbaston-14-year-old-vaibhav-suryavanshi-eyes-double-ton-in-next-match/articleshow/122276657.cms,Times of India,India,Sports
348,'There's a Gill. There's a way' - Shubman follows double hundred with imperious 161,"Shubman Gill's magnificent 161 propelled India to a dominant position against England in the Edgbaston Test. Gill's masterful innings, supported by Pant's aggressive 65 and Jadeja's solid batting, exhausted the English team. India set a massive target of 608, and England ended Day Four at 72/3, facing a daunting chase.",2025-07-06,https://timesofindia.indiatimes.com/sports/cricket/india-tour-of-england/ind-vs-eng-2nd-test-theres-a-gill-theres-a-way-shubman-follows-double-hundred-with-imperious-161/articleshow/122275837.cms,Times of India,India,Sports
349,'If he gets …': Shastri makes bold prediction as Suryavanshi slams fastest ton,"Ravi Shastri has lauded 14-year-old Vaibhav Suryavanshi, hinting at a possible fast-track to the Indian national team after his record-breaking 143 against England U-19. Suryavanshi's explosive innings, including the fastest Youth ODI century, has cemented his status as a generational talent. His prior IPL exploits further highlight his potential for rapid advancement in cricket.",2025-07-06,https://timesofindia.indiatimes.com/sports/cricket/news/if-he-goes-and-gets-ravi-shastri-makes-bold-prediction-as-14-year-old-vaibhav-suryavanshi-smashes-fastest-youth-odi-century/articleshow/122275755.cms,Times of India,India,Sports
350,"IND vs ENG, 2nd Test: Calm captain, fidgety deputy make for potent combo","Shubman Gill, now India's Test captain, and Rishabh Pant, his deputy, share a strong bond, evident in their impactful partnerships. Their chemistry on the field has led to significant stands, deflating opponents and solidifying their roles as key pillars in India's Test batting lineup.",2025-07-06,https://timesofindia.indiatimes.com/sports/cricket/india-tour-of-england/ind-vs-eng-2nd-test-calm-captain-fidgety-deputy-make-for-potent-combo/articleshow/122275932.cms,Times of India,India,Sports
351,IND vs ENG: 'Outbatted and outbowled England' - India deserve to win,"Former England cricketers Nasser Hussain and Stuart Broad believe India deserves victory at Edgbaston, citing their dominance with both bat and ball throughout the Test. Hussain highlighted India's winning of more sessions and Akash Deep's impressive spell. Broad acknowledged India's superior bowling and batting performance, admitting his surprise at their strong recovery after the Headingley defeat.",2025-07-06,https://timesofindia.indiatimes.com/sports/cricket/india-tour-of-england/ind-vs-eng-2nd-test-theyve-outbatted-and-outbowled-england-nasser-hussain-stuart-broad-say-india-deserve-to-win-at-edgbaston/articleshow/122275752.cms,Times of India,India,Sports
352,IND vs ENG: Why he bothered opening ? Ex-England cricketer lauds Gill,"Stuart Broad lauded Shubman Gill's exceptional performance at No. 4, questioning his earlier role as an opener. Gill's remarkable form as India's captain, including a century and a double century, has drawn high praise from Virat Kohli and Nasser Hussain. His elegant and chanceless innings highlight a bright future for Indian cricket.",2025-07-06,https://timesofindia.indiatimes.com/sports/cricket/india-tour-of-england/ind-vs-eng-2nd-test-why-he-bothered-opening-the-batting-ex-england-cricketer-lauds-outrageous-shubman-gill/articleshow/122275471.cms,Times of India,India,Sports
353,IND vs ENG: Historic Test Heroics! All the records Shubman Gill set at Edgbaston,"Shubman Gill dominated the Edgbaston Test with exceptional batting, setting numerous records, including the highest score by an Indian captain. His twin centuries powered India to a commanding position and placed him in an elite club of players with centuries in both innings. Gill's performance defined the match, etching his name in cricket history.",2025-07-06,https://timesofindia.indiatimes.com/sports/cricket/india-tour-of-england/ind-vs-eng-2025-historic-test-heroics-all-the-records-shubman-gill-set-at-edgbaston/articleshow/122274946.cms,Times of India,India,Sports
354,"Historic First! India join fabled 1000-club, smash record for most runs in 1st two matches","Led by captain Shubman Gill Team India etched their name in Test cricket history at Edgbaston on Saturday, becoming the first Indian side to amass over 1,000 runs in a single match against England. This feat, only the sixth of its kind, saw India reach 1,014 runs, surpassing their previous best.",2025-07-06,https://timesofindia.indiatimes.com/sports/cricket/india-tour-of-england/ind-vs-eng-2nd-test-historic-first-india-join-fabled-1000-club-in-tests-smash-record-for-most-runs-in-first-two-matches-of-a-series/articleshow/122274742.cms,Times of India,India,Sports
355,IND v ENG: Yashasvi Jaiswal fulfils wish of blind fan with sweet gesture | Watch,"Young Ravi, a visually impaired cricket enthusiast, fulfilled his dream of meeting Indian opener Yashasvi Jaiswal at Edgbaston. Jaiswal, touched by Ravi's passion, gifted him his match bat as a memorable keepsake. Ravi also met England's Joe Root, receiving a signed jersey and gloves, making it an unforgettable day filled with joy and admiration for the sport.",2025-07-06,https://timesofindia.indiatimes.com/sports/cricket/india-tour-of-england/youre-the-future-of-indian-cricket-yashasvi-jaiswal-fulfils-wish-of-blind-fan-with-heartwarming-gesture-at-edgbaston-watch/articleshow/122275361.cms,Times of India,India,Sports
356,Parisians take their first plunge into the Seine in more than a century,"For the first time in more than 100 years, Parisians and tourists alike took a dive into the Seine on Saturday as three new swimming sites opened to the public. The long-forbidden waters are now officially open to the public, following a €1.4-billion cleanup project that paved the way for the open-water events at the Paris Olympics last year.",2025-07-05,https://www.france24.com/en/france/20250705-parisians-take-first-plunge-into-seine-more-than-century,France24,France,Sports
357,Controversial West African activist Kemi Seba detained in Paris,"Kemi Seba, a controversial African activist known for his virulent anti-Western stance, has been arrested in Paris, a source close to the case told AFP Tuesday.",2024-10-15,https://www.france24.com/en/france/20241015-controversial-west-african-activist-kemi-seba-detained-in-paris,France24,France,Human Rights
